#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,1.3271
#BOTTOM:,748.5446
DEPTH_LSF,BPHI,TNPH
m,%,%
704.6534,43.5364,44.6189
704.8058,42.2229,45.1578
704.9582,39.4213,42.4186
705.1106,38.0168,41.0017
705.2630,38.1396,41.6982
705.4154,37.3462,40.8761
705.5678,34.5592,36.4792
705.7202,35.4519,37.8410
705.8726,35.1358,37.1801
706.0250,36.6067,39.4115
706.1774,38.0919,41.8657
706.3298,36.4072,38.9176
706.4822,37.7205,41.1733
706.6346,35.1928,37.2087
706.7870,35.2645,37.6510
706.9394,37.3025,41.0816
707.0918,35.4600,37.8818
707.2442,34.5546,36.3466
707.3966,33.8641,35.0027
707.5490,33.8070,34.6682
707.7014,33.9509,34.9601
707.8538,36.4832,38.5541
708.0062,36.6141,38.5756
708.1586,35.9958,37.5343
708.3110,37.0486,39.0500
708.4634,35.5208,36.6418
708.6158,36.7283,38.5096
708.7682,38.6659,41.2904
708.9206,36.0083,37.3115
709.0730,33.9292,34.2804
709.2254,36.4553,38.0018
709.3778,35.7470,37.3049
709.5302,35.6777,37.5232
709.6826,35.0123,36.7046
709.8350,35.1225,37.2488
709.9874,35.4772,37.8538
710.1398,34.1317,35.8141
710.2922,34.8642,37.3434
710.4446,33.6077,35.5202
710.5970,33.1210,34.8102
710.7494,33.1795,34.8226
710.9018,35.2618,37.8520
711.0542,33.1325,34.4815
711.2066,37.8184,41.8233
711.3590,35.6896,37.6995
711.5114,36.9336,39.3785
711.6638,35.4676,36.9226
711.8162,37.4313,40.0267
711.9686,39.0553,42.6205
712.1210,35.3890,36.5708
712.2734,36.4700,38.3986
712.4258,37.7574,40.7399
712.5782,35.8393,37.6407
712.7306,36.7955,39.3857
712.8830,35.9607,38.1061
713.0354,37.3483,40.5394
713.1878,37.3321,40.6147
713.3402,38.5075,42.3247
713.4926,38.0347,40.9439
713.6450,36.2232,37.8256
713.7974,36.4822,38.1729
713.9498,38.6477,41.7352
714.1022,37.3899,39.7313
714.2546,39.1733,42.5437
714.4070,39.0340,42.3850
714.5594,37.7502,40.5150
714.7118,36.3605,37.9650
714.8642,40.7726,45.2583
715.0166,37.5076,40.1994
715.1690,37.3700,40.2808
715.3214,36.1854,38.2682
715.4738,36.5181,39.0994
715.6262,37.3895,40.6731
715.7786,37.1363,40.3435
715.9310,38.1665,41.7901
716.0834,39.2865,43.4900
716.2358,36.6380,38.9048
716.3882,37.2292,39.9266
716.5406,39.6875,43.7007
716.6930,38.6240,42.2104
716.8454,37.9715,41.3596
716.9978,39.4356,44.0174
717.1502,36.5209,39.4858
717.3026,36.4250,39.3285
717.4550,37.1186,40.3785
717.6074,34.9789,36.8751
717.7598,35.5571,37.6573
717.9122,38.0612,41.9123
718.0646,42.8801,49.6216
718.2170,34.8787,36.6399
718.3694,36.1748,39.0496
718.5218,37.4154,41.3033
718.6742,35.4960,37.9441
718.8266,34.9583,37.0834
718.9790,37.0038,40.5826
719.1314,35.8608,38.6703
719.2838,35.3731,37.6995
719.4362,37.6372,41.6040
719.5886,35.2808,37.6148
719.7410,35.7222,38.2579
719.8934,34.4613,35.9573
720.0458,36.7194,39.2197
720.1982,37.2706,40.2073
720.3506,36.4611,38.9046
720.5030,39.7416,44.2995
720.6554,36.1466,38.6839
720.8078,36.1163,38.7840
720.9602,36.2013,38.8438
721.1126,37.7070,41.5100
721.2650,37.4216,40.5603
721.4174,37.3217,40.2379
721.5698,40.7376,45.5098
721.7222,36.9917,39.3918
721.8746,38.0780,41.0394
722.0270,39.8109,43.2387
722.1794,38.2937,40.7861
722.3318,38.5863,41.6323
722.4842,39.8801,43.4793
722.6366,41.6707,46.6014
722.7890,38.2845,41.2031
722.9414,40.0620,43.3170
723.0938,41.9219,45.5164
723.2462,44.3349,49.6052
723.3986,39.2184,41.3258
723.5510,40.5602,43.6266
723.7034,42.2820,46.7420
723.8558,40.5339,44.5911
724.0082,38.5688,42.0017
724.1606,39.9451,44.6065
724.3130,38.9228,43.0309
724.4654,37.1829,40.4517
724.6178,37.9665,41.7473
724.7702,39.2008,43.4589
724.9226,39.4961,43.7017
725.0750,37.3038,39.7159
725.2274,40.9008,44.8749
725.3798,40.2320,43.6119
725.5322,40.0813,43.5620
725.6846,39.5815,42.5043
725.8370,44.6238,49.9187
725.9894,45.1902,49.7652
726.1418,45.8272,51.1729
726.2942,42.5295,45.6246
726.4466,43.6593,47.7660
726.5990,41.9970,45.9734
726.7514,40.2085,44.1539
726.9038,37.6147,40.3744
727.0562,35.9512,37.7186
727.2086,37.2091,39.8339
727.3610,36.3055,38.5593
727.5134,38.8736,42.5393
727.6658,40.1054,44.2412
727.8182,37.7034,40.3837
727.9706,38.7391,42.0776
728.1230,39.9540,44.1406
728.2754,40.2901,44.9563
728.4278,37.3603,40.5066
728.5802,36.4715,38.9794
728.7326,37.6581,40.9199
728.8850,40.4203,45.5901
729.0374,37.0260,39.9893
729.1898,37.6797,40.9338
729.3422,39.6443,43.9663
729.4946,38.6497,42.2507
729.6470,39.1918,42.7920
729.7994,38.8501,41.8198
729.9518,41.1884,44.8996
730.1042,43.6048,48.8650
730.2566,41.6837,45.4023
730.4090,42.6557,46.6835
730.5614,42.3404,45.9846
730.7138,43.5992,48.4270
730.8662,43.0510,47.8317
731.0186,42.4539,46.9749
731.1710,43.0393,47.6650
731.3234,40.3134,43.3584
731.4758,43.1315,47.6852
731.6282,43.4841,47.8191
731.7806,41.7129,44.9976
731.9330,42.7747,46.7464
732.0854,44.5979,49.6409
732.2378,44.7465,50.3031
732.3902,42.9925,47.2593
732.5426,41.0787,43.5094
732.6950,47.2347,53.3863
732.8474,49.2369,57.3908
732.9998,44.6748,47.8940
733.1522,46.4350,50.3377
733.3046,47.6853,53.3768
733.4570,46.0989,51.1280
733.6094,45.1276,49.4321
733.7618,44.9213,49.6253
733.9142,42.2493,45.3414
734.0666,42.3693,46.2008
734.2190,41.5331,45.6278
734.3714,40.1859,43.7998
734.5238,37.5559,40.0835
734.6762,39.6871,43.7835
734.8286,37.5312,40.5119
734.9810,39.7490,44.1372
735.1334,41.4380,46.5885
735.2858,41.1113,45.3880
735.4382,39.7022,43.0007
735.5906,38.5861,41.2322
735.7430,40.2311,43.9634
735.8954,39.8954,43.1780
736.0478,41.7399,46.2669
736.2002,40.3534,44.2099
736.3526,39.5761,42.8523
736.5050,42.0463,46.2540
736.6574,41.1865,45.1410
736.8098,41.8900,45.9194
736.9622,43.6937,48.2073
737.1146,44.8889,50.1074
737.2670,43.9568,49.1492
737.4194,42.1406,46.9162
737.5718,40.1472,44.5574
737.7242,39.5156,44.5397
737.8766,36.1787,39.4037
738.0290,35.9988,39.1517
738.1814,38.8273,43.3810
738.3338,37.1624,40.5342
738.4862,38.5181,42.5070
738.6386,38.5668,42.4273
738.7910,36.3537,38.7840
738.9434,35.3246,37.1787
739.0958,35.5094,37.3379
739.2482,37.6346,40.6682
739.4006,37.9708,40.8567
739.5530,38.4557,41.4248
739.7054,38.1991,40.7760
739.8578,39.6633,42.9428
740.0102,38.2615,41.2220
740.1626,39.7690,43.6456
740.3150,39.9075,44.0728
740.4674,39.1340,42.6469
740.6198,37.7804,40.5476
740.7722,39.4873,43.4599
740.9246,39.5520,43.8278
741.0770,38.0532,41.2995
741.2294,37.6287,40.9986
741.3818,37.0007,40.4776
741.5342,37.4604,41.3760
741.6866,34.2896,36.1675
741.8390,37.0725,40.5140
741.9914,36.1182,38.9667
742.1438,36.0207,39.0510
742.2962,35.5646,38.1787
742.4486,34.3165,36.0533
742.6010,35.6748,38.4371
742.7534,37.2792,41.0701
742.9058,35.9697,38.7331
743.0582,37.0822,40.4182
743.2106,36.8906,40.1720
743.3630,37.5526,41.5181
743.5154,37.4276,41.2368
743.6678,34.3541,36.2495
743.8202,36.5609,39.9540
743.9726,35.4292,37.9975
744.1250,35.5512,38.2342
744.2774,35.1928,37.5896
744.4298,35.6115,38.1427
744.5822,35.1674,37.5594
744.7346,35.1541,37.3014
744.8870,35.5760,37.6858
745.0394,36.8927,39.7535
745.1918,39.2557,43.4198
745.3442,37.6103,40.7734
745.4966,37.5850,40.9910
745.6490,35.8835,37.9901
745.8014,37.0478,39.6057
745.9538,42.2649,47.1972
746.1062,44.8415,50.6779
746.2586,36.5873,36.9639
746.4110,40.8526,43.2588
746.5634,42.4854,46.1996
746.7158,43.5315,48.9179
746.8682,39.3158,42.8040
747.0206,37.3010,39.9604
747.1730,39.1877,43.0792
747.3254,40.6948,45.7232
747.4778,33.9772,34.7931
747.6302,36.4229,38.6992
747.7826,37.2013,40.2582
747.9350,38.3461,42.1826
748.0874,34.9474,36.9656
748.2398,35.7498,38.9262
748.3922,35.8853,39.4195
748.5446,36.2726,40.2693

